都府県地方番号,都府県地方名,地点区分,地点番号,地点名,地点名カナ,緯度,経度,標高,降水量,気温,風,日照,積雪,湿度,終了年月日,備考
86,熊本県,a,1613,山都,ヤマト,32.711667,130.958333,574,1,0,0,0,0,0,99999999,
86,熊本県,a,1660,南阿蘇,ミナミアソ,32.831667,131.013333,394,1,1,1,2,1,1,99999999,
87,宮崎県,a,0852,高千穂,タカチホ,32.711667,131.290000,350,1,1,1,2,0,1,99999999,
87,宮崎県,a,0853,大中尾,オナコ,32.565000,131.350000,380,1,0,0,0,0,0,19870213,
87,宮崎県,a,0854,中小屋,ナカゴヤ,32.565000,131.396667,820,1,0,0,0,0,0,20100216,
87,宮崎県,s,47822,延岡,ノベオカ,32.581667,131.656667,19.2,1,1,1,1,1,1,99999999,
87,宮崎県,a,0856,猪原,イノハラ,32.416667,131.368333,520,1,0,0,0,0,0,19781119,
87,宮崎県,a,0857,日向,ヒュウガ,32.408333,131.600000,20,1,1,1,2,0,1,99999999,
87,宮崎県,a,0858,矢櫃岳,ヤビツダケ,32.313333,131.395000,964,1,0,0,0,0,0,19870213,
87,宮崎県,a,0859,高鍋,タカナベ,32.123333,131.475000,57,1,1,1,2,0,1,99999999,
87,宮崎県,a,0860,加久藤,カクトウ,32.046667,130.810000,228,1,1,1,2,0,1,99999999,
87,宮崎県,a,0861,西都,サイト,32.063333,131.413333,8,1,1,1,2,0,1,99999999,
87,宮崎県,a,0862,えびの高原,エビノコウゲン,31.945000,130.840000,1150,1,0,0,0,0,0,99999999,2023年3月22日までの地点名「えびの」
87,宮崎県,a,0863,小林,コバヤシ,32.000000,130.953333,276,1,1,1,2,0,1,99999999,
87,宮崎県,a,0864,野尻,ノジリ,31.956667,131.156667,182,1,0,0,0,0,0,99999999,2010年3月1日までの地点名「池の尾」
87,宮崎県,a,0865,国富,クニトミ,32.006667,131.296667,66,1,0,0,0,0,0,99999999,2004年5月25日までの地点名「本庄」
87,宮崎県,s,47830,宮崎,ミヤザキ,31.938333,131.413333,9.2,1,1,1,1,1,1,99999999,
87,宮崎県,a,0867,霧島御池,キリシマミイケ,31.851667,130.948333,500,1,0,0,0,0,0,20091120,
87,宮崎県,a,0868,青島,アオシマ,31.803333,131.460000,8,1,1,1,1,0,0,20170216,
87,宮崎県,s,47829,都城,ミヤコノジヨウ,31.730000,131.081667,153.8,1,1,1,1,1,1,99999999,
87,宮崎県,a,0870,鰐塚山,ワニツカヤマ,31.768333,131.266667,1082,1,0,0,0,0,0,20091120,
87,宮崎県,s,47835,油津,アブラツ,31.578333,131.406667,2.9,1,1,1,1,1,1,99999999,
87,宮崎県,a,0872,串間,クシマ,31.465000,131.220000,20,1,1,1,2,0,1,99999999,
87,宮崎県,a,1135,古江,フルエ,32.711667,131.820000,14,1,1,1,2,0,1,99999999,
87,宮崎県,a,1164,深瀬,フカセ,31.636667,131.250000,130,1,0,0,0,0,0,99999999,
87,宮崎県,a,1275,見立,ミタテ,32.783333,131.448333,530,1,0,0,0,0,0,20100218,
87,宮崎県,a,1343,諸塚,モロツカ,32.516667,131.335000,150,1,0,0,0,0,0,99999999,
87,宮崎県,a,1345,西米良,ニシメラ,32.240000,131.151667,260,1,1,1,2,0,1,99999999,
87,宮崎県,a,1348,鞍岡,クラオカ,32.643333,131.156667,590,1,1,1,2,0,1,99999999,
87,宮崎県,a,1353,神門,ミカド,32.385000,131.331667,250,1,1,1,2,0,1,99999999,
87,宮崎県,a,1432,北方,キタカタ,32.561667,131.525000,30,1,0,0,0,0,0,99999999,
87,宮崎県,a,1433,上椎葉,カミシイバ,32.465000,131.156667,420,1,0,0,0,0,0,20111220,
87,宮崎県,a,1481,赤江,アカエ,31.876667,131.448333,6,1,1,1,0,0,0,99999999,
87,宮崎県,a,1608,都農,ツノ,32.283333,131.541667,61,1,0,0,0,0,0,99999999,
87,宮崎県,a,1609,日之影,ヒノカゲ,32.681667,131.406667,262,1,0,0,0,0,0,99999999,
87,宮崎県,a,1623,高原,タカハル,31.928333,131.006667,211,1,0,0,0,0,0,20131225,
87,宮崎県,a,1624,山田,ヤマダ,31.813333,131.038333,165,1,0,0,0,0,0,20131225,
87,宮崎県,a,1636,椎葉,シイバ,32.475000,131.103333,517,1,0,0,0,0,0,99999999,
87,宮崎県,a,1663,田野,タノ,31.843333,131.308333,134,1,1,1,2,0,1,99999999,
88,鹿児島県,s,47823,阿久根,アクネ,32.026667,130.200000,40.1,1,1,1,1,1,1,99999999,
88,鹿児島県,a,0874,古原野,コハルノ,32.083333,130.513333,540,1,0,0,0,0,0,19760331,
88,鹿児島県,a,0875,大口,オオクチ,32.046667,130.626667,175,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0876,魚野越,ウオノゴエ,32.028333,130.711667,460,1,0,0,0,0,0,19760331,
88,鹿児島県,a,0877,紫尾山,シビサン,31.980000,130.366667,1060,1,0,0,0,0,0,99999999,
88,鹿児島県,a,0878,さつま柏原,サツマカシワバル,31.916667,130.455000,59,1,1,1,2,0,1,99999999,2005年12月1日までの地点名「宮之城」
88,鹿児島県,a,0879,中甑,ナカコシキ,31.835000,129.866667,10,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0880,川内,センダイ,31.833333,130.315000,5,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0881,溝辺,ミゾベ,31.803333,130.718333,272,1,1,1,0,0,0,99999999,
88,鹿児島県,a,0882,八重山,ヤエヤマ,31.746667,130.438333,533,1,0,0,0,0,0,99999999,2010年3月10日までの地点名「入来峠」
88,鹿児島県,a,0883,東市来,ヒガシイチキ,31.668333,130.328333,40,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0884,権現ケ尾,ゴンゲンガオ,31.508333,130.463333,397,1,0,0,0,0,0,20091120,
88,鹿児島県,s,47827,鹿児島,カゴシマ,31.555000,130.546667,3.9,1,1,1,1,1,1,99999999,
88,鹿児島県,a,0886,高峠,タカトウゲ,31.511667,130.745000,520,1,0,0,0,0,0,20091120,
88,鹿児島県,a,0887,加世田,カセダ,31.415000,130.325000,9,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0888,吉ケ別府,ヨシガベップ,31.458333,130.861667,89,1,0,0,0,0,0,99999999,
88,鹿児島県,a,0890,喜入,キイレ,31.386667,130.540000,4,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0891,肝属川,キモツキガワ,31.350000,130.948333,8,1,1,1,1,0,0,19770809,
88,鹿児島県,s,47831,枕崎,マクラザキ,31.271667,130.291667,29.5,1,1,1,1,1,1,99999999,
88,鹿児島県,a,0893,指宿,イブスキ,31.250000,130.636667,5,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0894,甫与志岳,ホヨシダケ,31.255000,130.955000,550,1,0,0,0,0,0,20091120,
88,鹿児島県,a,0895,内之浦,ウチノウラ,31.276667,131.055000,8,1,1,1,2,0,1,99999999,
88,鹿児島県,s,47837,種子島,タネガシマ,30.720000,130.981667,24.9,1,1,1,1,1,1,99999999,
88,鹿児島県,a,0897,中種子,ナカタネ,30.605000,130.991667,234,1,1,1,0,0,0,99999999,
88,鹿児島県,a,0898,上中,カミナカ,30.406667,130.901667,150,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0899,尾之間,オノアイダ,30.235000,130.555000,60,1,1,1,2,0,1,99999999,
88,鹿児島県,s,47909,名瀬,ナゼ,28.378333,129.495000,2.8,1,1,1,1,1,1,99999999,
88,鹿児島県,s,47836,屋久島,ヤクシマ,30.385000,130.658333,37.3,1,1,1,1,1,1,99999999,
88,鹿児島県,s,47942,沖永良部,オキノエラブ,27.431667,128.705000,26.8,1,1,1,1,1,1,99999999,
88,鹿児島県,a,0934,出水,イズミ,32.093333,130.351667,11,1,0,0,0,0,0,99999999,
88,鹿児島県,a,0935,牧之原,マキノハラ,31.661667,130.843333,387,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0936,志布志,シブシ,31.478333,131.095000,70,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0937,鹿屋,カノヤ,31.391667,130.863333,63,1,1,1,2,0,1,99999999,
88,鹿児島県,a,0980,古仁屋,コニヤ,28.143333,129.315000,2,1,1,1,2,0,1,99999999,
88,鹿児島県,a,1104,矢止岳,ヤドメダケ,31.853333,130.558333,500,1,0,0,0,0,0,20091120,
88,鹿児島県,a,1136,田代,タシロ,31.198333,130.843333,182,1,1,1,2,0,1,99999999,
88,鹿児島県,a,1139,伊仙,イセン,27.676667,128.973333,44,1,1,1,2,0,1,99999999,
88,鹿児島県,a,1146,輝北,キホク,31.588333,130.855000,360,1,1,1,2,0,1,99999999,
88,鹿児島県,a,1149,大隅,オオスミ,31.580000,131.005000,170,1,0,0,0,0,0,99999999,
88,鹿児島県,a,1161,佐多,サタ,31.093333,130.690000,27,1,0,0,0,0,0,99999999,
88,鹿児島県,a,1181,肝付前田,キモツキマエダ,31.340000,130.938333,31,1,1,1,2,0,1,99999999,2005年7月6日までの地点名「高山」
88,鹿児島県,a,1277,与論島,ヨロンジマ,27.043333,128.401667,14,1,1,1,0,0,0,99999999,
88,鹿児島県,a,1296,喜界島,キカイジマ,28.320000,129.926667,5,1,1,1,0,0,0,99999999,
88,鹿児島県,a,1520,笠利,カサリ,28.430000,129.711667,4,1,1,1,0,0,0,99999999,
88,鹿児島県,a,1540,中之島,ナカノシマ,29.840000,129.866667,220,1,1,1,2,0,1,99999999,
88,鹿児島県,a,1542,天城,アマギ,27.835000,128.880000,2,1,1,1,0,0,0,99999999,
88,鹿児島県,a,1647,宝島,タカラジマ,29.151667,129.201667,33,1,0,0,0,0,0,99999999,
88,鹿児島県,a,1654,諏訪之瀬島,スワノセジマ,29.610000,129.705000,111,1,0,0,0,0,0,99999999,
88,鹿児島県,a,1655,小宝島,コダカラジマ,29.225000,129.328333,10,1,0,0,0,0,0,99999999,
88,鹿児島県,a,1658,平島,タイラジマ,29.683333,129.528333,97,1,0,0,0,0,0,99999999,
88,鹿児島県,a,1625,霧島牧園,キリシママキゾノ,31.885000,130.820000,527,1,0,0,0,0,0,20131225,
91,沖縄県,a,0901,奥,オク,26.835000,128.271667,232,1,1,1,2,0,1,99999999,
91,沖縄県,a,0902,与那覇岳,ヨナハダケ,26.726667,128.215000,375,1,0,0,0,0,0,20051220,
91,沖縄県,a,0903,呉我山,ゴガヤマ,26.665000,127.970000,86,1,0,0,0,0,0,19810703,
91,沖縄県,s,47940,名護,ナゴ,26.593333,127.965000,6.2,1,1,1,1,1,1,99999999,
91,沖縄県,a,0905,名嘉真,ナカマ,26.513333,127.913333,75,1,0,0,0,0,0,19810701,
91,沖縄県,a,0906,読谷,ヨミタン,26.406667,127.733333,90,1,0,0,0,0,0,99999999,
91,沖縄県,a,0907,胡屋,ゴヤ,26.326667,127.805000,86,1,0,0,0,0,0,99999999,
91,沖縄県,s,47936,那覇,ナハ,26.206667,127.686667,28.1,1,1,1,1,1,1,99999999,
91,沖縄県,a,0909,糸数,イトカズ,26.153333,127.765000,186,1,1,1,2,0,1,99999999,
91,沖縄県,a,1064,金武,キン,26.453333,127.858333,8,1,1,1,1,0,0,20071219,
91,沖縄県,s,47918,石垣島,イシガキジマ,24.336667,124.163333,5.7,1,1,1,1,1,1,99999999,
91,沖縄県,a,1145,伊原間,イバルマ,24.506667,124.280000,11,1,1,1,2,0,1,99999999,
91,沖縄県,a,1147,伊是名,イゼナ,26.948333,127.940000,14,1,1,1,2,0,1,99999999,
91,沖縄県,s,47927,宮古島,ミヤコジマ,24.793333,125.278333,38.5,1,1,1,1,1,1,99999999,
91,沖縄県,s,47929,久米島,クメジマ,26.336667,126.803333,4.6,1,1,1,1,1,1,99999999,
91,沖縄県,a,1152,渡嘉敷,トカシキ,26.210000,127.363333,220,1,1,1,2,0,1,99999999,
91,沖縄県,a,1246,伊良部,イラブ,24.826667,125.171667,10,1,1,1,1,0,0,20090915,
91,沖縄県,a,1247,多良間,タラマ,24.666667,124.696667,16,1,1,1,1,0,0,20090915,
91,沖縄県,a,1248,城辺,グスクベ,24.743333,125.410000,55,1,0,0,0,0,0,99999999,
91,沖縄県,a,1250,川平,カビラ,24.466667,124.140000,7,1,0,0,0,0,0,99999999,
91,沖縄県,a,1251,大原,オオハラ,24.265000,123.871667,33,1,1,1,2,0,1,99999999,1989年12月16日までの地点名「大富」
91,沖縄県,s,47917,西表島,イリオモテジマ,24.426667,123.765000,10.3,1,1,1,1,1,1,99999999,
91,沖縄県,s,47912,与那国島,ヨナグニジマ,24.466667,123.010000,30,1,1,1,1,1,1,99999999,
91,沖縄県,a,1354,波照間,ハテルマ,24.055000,123.766667,38,1,1,1,2,0,1,99999999,
91,沖縄県,s,47945,南大東（南大東島）,ミナミダイトウジマ,25.828333,131.228333,15.3,1,1,1,1,1,1,99999999,
91,沖縄県,a,1373,本部,モトブ,26.685000,127.898333,25,1,0,0,0,0,0,99999999,
91,沖縄県,a,1374,東,ヒガシ,26.631667,128.153333,24,1,0,0,0,0,0,99999999,
91,沖縄県,a,1482,安次嶺,アシミネ,26.193333,127.638333,3,1,1,1,0,0,0,99999999,
91,沖縄県,a,1483,鏡原,カガミハラ,24.781667,125.295000,43,1,1,1,0,0,0,99999999,
91,沖縄県,a,1484,真栄里,マエザト,24.343333,124.186667,26,1,1,1,0,0,0,20130306,
91,沖縄県,a,1490,下地島,シモジシマ,24.826667,125.143333,8,1,1,1,0,0,0,99999999,2020年3月25日までの地点名「下地」
91,沖縄県,a,1491,仲筋,ナカスジ,24.653333,124.675000,10,1,1,1,0,0,0,99999999,2003年10月9日までの地点名「塩川」
91,沖縄県,a,1493,所野,トコロノ,24.466667,122.978333,15,1,1,1,0,0,0,99999999,
91,沖縄県,a,1494,志多阿原,シタアバル,24.058333,123.803333,13,1,1,1,0,0,0,20200101,
91,沖縄県,a,1515,粟国,アグニ,26.591667,127.238333,14,1,1,1,0,0,0,99999999,
91,沖縄県,a,1516,慶良間,ケラマ,26.168333,127.293333,48,1,1,1,0,0,0,20200101,
91,沖縄県,a,1517,北大東,キタダイトウ,25.943333,131.326667,22,1,1,1,0,0,0,99999999,
91,沖縄県,a,1518,旧東,キュウトウ,25.846667,131.263333,48,1,1,1,0,0,0,99999999,
91,沖縄県,a,1534,北原,キタハラ,26.363333,126.713333,7,1,1,1,0,0,0,99999999,
91,沖縄県,a,1586,国頭,クニガミ,26.728333,128.178333,8,1,0,0,0,0,0,99999999,
91,沖縄県,a,1596,宮城島,ミヤギジマ,26.363333,127.971667,100,1,1,1,2,0,1,99999999,
91,沖縄県,a,1639,盛山,モリヤマ,24.395000,124.245000,31,1,1,1,0,0,0,99999999,
91,沖縄県,a,1651,渡名喜,トナキ,26.373333,127.141667,7,1,0,0,0,0,0,99999999,
99,南極,s,89532,昭和,ショウワ,-68.995000,39.580000,29.1,1,1,1,1,1,1,99999999,
